X,Y,Z,Qw,Qx,Qy,Qz,clump_type
0.11,0,-0.133282444504489,0,0,-0,0,458
0.13,0,-0.133282444504489,0,0,-0,0,459
0.15,0,-0.133282444504489,0,0,-0,0,460
0.17,0,-0.133282444504489,0,0,-0,0,461
0.19,0,-0.133282444504489,0,0,-0,0,462
0.21,0,-0.133282444504489,0,0,-0,0,463
0.23,0,-0.133282444504489,0,0,-0,0,464
0.25,0,-0.133282444504489,0,0,-0,0,465
0.27,0,-0.133282444504489,0,0,-0,0,466
0.29,0,-0.133282444504489,0,0,-0,0,467
0.31,0,-0.133282444504489,0,0,-0,0,468
0.33,0,-0.133282444504489,0,0,-0,0,469
0.35,0,-0.133282444504489,0,0,-0,0,470
0.37,0,-0.133282444504489,0,0,-0,0,471
0.39,0,-0.133282444504489,0,0,-0,0,472
0.41,0,-0.133282444504489,0,0,-0,0,473
0.43,0,-0.133282444504489,0,0,-0,0,474
0.45,0,-0.133282444504489,0,0,-0,0,475
0.47,0,-0.133282444504489,0,0,-0,0,476
0.49,0,-0.133282444504489,0,0,-0,0,477
0.51,0,-0.133282444504489,0,0,-0,0,478
0.53,0,-0.133282444504489,0,0,-0,0,479
0.55,0,-0.133282444504489,0,0,-0,0,480
0.57,0,-0.133282444504489,0,0,-0,0,481
0.59,0,-0.133282444504489,0,0,-0,0,482
-0.6,-0,-0.150894222290845,-0,-0,-0,0,483
-0.58,-0,-0.150894222290845,-0,-0,-0,0,484
-0.56,-0,-0.150894222290845,-0,-0,-0,0,485
-0.54,-0,-0.150894222290845,-0,-0,-0,0,486
-0.52,-0,-0.150894222290845,-0,-0,-0,0,487
-0.5,-0,-0.150894222290845,-0,-0,-0,0,488
-0.48,-0,-0.150894222290845,-0,-0,-0,0,489
-0.46,-0,-0.150894222290845,-0,-0,-0,0,490
-0.44,-0,-0.150894222290845,-0,-0,-0,0,491
-0.42,-0,-0.150894222290845,-0,-0,-0,0,492
-0.4,-0,-0.150894222290845,-0,-0,-0,0,493
-0.38,-0,-0.150894222290845,-0,-0,-0,0,494
-0.36,-0,-0.150894222290845,-0,-0,-0,0,495
-0.34,-0,-0.150894222290845,-0,-0,-0,0,496
-0.32,-0,-0.150894222290845,-0,-0,-0,0,497
-0.3,-0,-0.150894222290845,-0,-0,-0,0,498
-0.28,-0,-0.150894222290845,-0,-0,-0,0,499
-0.26,-0,-0.150894222290845,-0,-0,-0,0,500
-0.24,-0,-0.150894222290845,-0,-0,-0,0,501
-0.22,-0,-0.150894222290845,-0,-0,-0,0,502
-0.2,-0,-0.150894222290845,-0,-0,-0,0,503
-0.18,-0,-0.150894222290845,-0,-0,-0,0,504
-0.16,-0,-0.150894222290845,-0,-0,-0,0,505
-0.14,-0,-0.150894222290845,-0,-0,-0,0,506
-0.12,-0,-0.150894222290845,-0,-0,-0,0,507
-0.1,-0,-0.150894222290845,-0,-0,-0,0,508
-0.08,-0,-0.150894222290845,-0,-0,-0,0,509
-0.0599999999999999,-0,-0.150894222290845,-0,-0,-0,0,510
-0.0399999999999999,-0,-0.150894222290845,-0,-0,-0,0,511
-0.02,-0,-0.150894222290845,-0,-0,-0,0,512
0,0,-0.150894222290845,0,0,-0,0,513
0.02,0,-0.150894222290845,0,0,-0,0,514
0.0399999999999999,0,-0.150894222290845,0,0,-0,0,515
0.0599999999999999,0,-0.150894222290845,0,0,-0,0,516
0.08,0,-0.150894222290845,0,0,-0,0,517
0.1,0,-0.150894222290845,0,0,-0,0,518
0.12,0,-0.150894222290845,0,0,-0,0,519
0.14,0,-0.150894222290845,0,0,-0,0,520
0.16,0,-0.150894222290845,0,0,-0,0,521
0.18,0,-0.150894222290845,0,0,-0,0,522
0.2,0,-0.150894222290845,0,0,-0,0,523
0.22,0,-0.150894222290845,0,0,-0,0,524
0.24,0,-0.150894222290845,0,0,-0,0,525
0.26,0,-0.150894222290845,0,0,-0,0,526
0.28,0,-0.150894222290845,0,0,-0,0,527
0.3,0,-0.150894222290845,0,0,-0,0,528
0.32,0,-0.150894222290845,0,0,-0,0,529
0.34,0,-0.150894222290845,0,0,-0,0,530
0.36,0,-0.150894222290845,0,0,-0,0,531
0.38,0,-0.150894222290845,0,0,-0,0,532
0.4,0,-0.150894222290845,0,0,-0,0,533
0.42,0,-0.150894222290845,0,0,-0,0,534
0.44,0,-0.150894222290845,0,0,-0,0,535
0.46,0,-0.150894222290845,0,0,-0,0,536
0.48,0,-0.150894222290845,0,0,-0,0,537
0.5,0,-0.150894222290845,0,0,-0,0,538
0.52,0,-0.150894222290845,0,0,-0,0,539
0.54,0,-0.150894222290845,0,0,-0,0,540
0.56,0,-0.150894222290845,0,0,-0,0,541
0.58,0,-0.150894222290845,0,0,-0,0,542
0.6,0,-0.150894222290845,0,0,-0,0,543
-0.59,-0,-0.168506000077201,-0,-0,-0,0,544
-0.57,-0,-0.168506000077201,-0,-0,-0,0,545
-0.55,-0,-0.168506000077201,-0,-0,-0,0,546
-0.53,-0,-0.168506000077201,-0,-0,-0,0,547
-0.51,-0,-0.168506000077201,-0,-0,-0,0,548
-0.49,-0,-0.168506000077201,-0,-0,-0,0,549
-0.47,-0,-0.168506000077201,-0,-0,-0,0,550
-0.45,-0,-0.168506000077201,-0,-0,-0,0,551
-0.43,-0,-0.168506000077201,-0,-0,-0,0,552
-0.41,-0,-0.168506000077201,-0,-0,-0,0,553
-0.39,-0,-0.168506000077201,-0,-0,-0,0,554
-0.37,-0,-0.168506000077201,-0,-0,-0,0,555
-0.35,-0,-0.168506000077201,-0,-0,-0,0,556
-0.33,-0,-0.168506000077201,-0,-0,-0,0,557
-0.31,-0,-0.168506000077201,-0,-0,-0,0,558
-0.29,-0,-0.168506000077201,-0,-0,-0,0,559
-0.27,-0,-0.168506000077201,-0,-0,-0,0,560
-0.25,-0,-0.168506000077201,-0,-0,-0,0,561
-0.23,-0,-0.168506000077201,-0,-0,-0,0,562
-0.21,-0,-0.168506000077201,-0,-0,-0,0,563
-0.19,-0,-0.168506000077201,-0,-0,-0,0,564
-0.17,-0,-0.168506000077201,-0,-0,-0,0,565
-0.15,-0,-0.168506000077201,-0,-0,-0,0,566
-0.13,-0,-0.168506000077201,-0,-0,-0,0,567
-0.11,-0,-0.168506000077201,-0,-0,-0,0,568
-0.09,-0,-0.168506000077201,-0,-0,-0,0,569
-0.07,-0,-0.168506000077201,-0,-0,-0,0,570
-0.0499999999999999,-0,-0.168506000077201,-0,-0,-0,0,571
-0.0299999999999999,-0,-0.168506000077201,-0,-0,-0,0,572
-0.01,-0,-0.168506000077201,-0,-0,-0,0,573
0.01,0,-0.168506000077201,0,0,-0,0,574
0.0299999999999999,0,-0.168506000077201,0,0,-0,0,575
0.0499999999999999,0,-0.168506000077201,0,0,-0,0,576
0.07,0,-0.168506000077201,0,0,-0,0,577
0.09,0,-0.168506000077201,0,0,-0,0,578
0.11,0,-0.168506000077201,0,0,-0,0,579
0.13,0,-0.168506000077201,0,0,-0,0,580
0.15,0,-0.168506000077201,0,0,-0,0,581
0.17,0,-0.168506000077201,0,0,-0,0,582
0.19,0,-0.168506000077201,0,0,-0,0,583
0.21,0,-0.168506000077201,0,0,-0,0,584
0.23,0,-0.168506000077201,0,0,-0,0,585
0.25,0,-0.168506000077201,0,0,-0,0,586
0.27,0,-0.168506000077201,0,0,-0,0,587
0.29,0,-0.168506000077201,0,0,-0,0,588
0.31,0,-0.168506000077201,0,0,-0,0,589
0.33,0,-0.168506000077201,0,0,-0,0,590
0.35,0,-0.168506000077201,0,0,-0,0,591
0.37,0,-0.168506000077201,0,0,-0,0,592
0.39,0,-0.168506000077201,0,0,-0,0,593
0.41,0,-0.168506000077201,0,0,-0,0,594
0.43,0,-0.168506000077201,0,0,-0,0,595
0.45,0,-0.168506000077201,0,0,-0,0,596
0.47,0,-0.168506000077201,0,0,-0,0,597
0.49,0,-0.168506000077201,0,0,-0,0,598
0.51,0,-0.168506000077201,0,0,-0,0,599
0.53,0,-0.168506000077201,0,0,-0,0,600
0.55,0,-0.168506000077201,0,0,-0,0,601
0.57,0,-0.168506000077201,0,0,-0,0,602
0.59,0,-0.168506000077201,0,0,-0,0,603
-0.6,-0,-0.186117777863556,-0,-0,-0,0,604
-0.58,-0,-0.186117777863556,-0,-0,-0,0,605
-0.56,-0,-0.186117777863556,-0,-0,-0,0,606
-0.54,-0,-0.186117777863556,-0,-0,-0,0,607
-0.52,-0,-0.186117777863556,-0,-0,-0,0,608
-0.5,-0,-0.186117777863556,-0,-0,-0,0,609
-0.48,-0,-0.186117777863556,-0,-0,-0,0,610
-0.46,-0,-0.186117777863556,-0,-0,-0,0,611
-0.44,-0,-0.186117777863556,-0,-0,-0,0,612
-0.42,-0,-0.186117777863556,-0,-0,-0,0,613
-0.4,-0,-0.186117777863556,-0,-0,-0,0,614
-0.38,-0,-0.186117777863556,-0,-0,-0,0,615
-0.36,-0,-0.186117777863556,-0,-0,-0,0,616
-0.34,-0,-0.186117777863556,-0,-0,-0,0,617
-0.32,-0,-0.186117777863556,-0,-0,-0,0,618
-0.3,-0,-0.186117777863556,-0,-0,-0,0,619
-0.28,-0,-0.186117777863556,-0,-0,-0,0,620
-0.26,-0,-0.186117777863556,-0,-0,-0,0,621
-0.24,-0,-0.186117777863556,-0,-0,-0,0,622
-0.22,-0,-0.186117777863556,-0,-0,-0,0,623
-0.2,-0,-0.186117777863556,-0,-0,-0,0,624
-0.18,-0,-0.186117777863556,-0,-0,-0,0,625
-0.16,-0,-0.186117777863556,-0,-0,-0,0,626
-0.14,-0,-0.186117777863556,-0,-0,-0,0,627
-0.12,-0,-0.186117777863556,-0,-0,-0,0,628
-0.1,-0,-0.186117777863556,-0,-0,-0,0,629
-0.08,-0,-0.186117777863556,-0,-0,-0,0,630
-0.0599999999999999,-0,-0.186117777863556,-0,-0,-0,0,631
-0.0399999999999999,-0,-0.186117777863556,-0,-0,-0,0,632
-0.02,-0,-0.186117777863556,-0,-0,-0,0,633
0,0,-0.186117777863556,0,0,-0,0,634
0.02,0,-0.186117777863556,0,0,-0,0,635
0.0399999999999999,0,-0.186117777863556,0,0,-0,0,636
0.0599999999999999,0,-0.186117777863556,0,0,-0,0,637
0.08,0,-0.186117777863556,0,0,-0,0,638
0.1,0,-0.186117777863556,0,0,-0,0,639
0.12,0,-0.186117777863556,0,0,-0,0,640
0.14,0,-0.186117777863556,0,0,-0,0,641
0.16,0,-0.186117777863556,0,0,-0,0,642
0.18,0,-0.186117777863556,0,0,-0,0,643
0.2,0,-0.186117777863556,0,0,-0,0,644
0.22,0,-0.186117777863556,0,0,-0,0,645
0.24,0,-0.186117777863556,0,0,-0,0,646
0.26,0,-0.186117777863556,0,0,-0,0,647
0.28,0,-0.186117777863556,0,0,-0,0,648
0.3,0,-0.186117777863556,0,0,-0,0,649
0.32,0,-0.186117777863556,0,0,-0,0,650
0.34,0,-0.186117777863556,0,0,-0,0,651
0.36,0,-0.186117777863556,0,0,-0,0,652
0.38,0,-0.186117777863556,0,0,-0,0,653
0.4,0,-0.186117777863556,0,0,-0,0,654
0.42,0,-0.186117777863556,0,0,-0,0,655
0.44,0,-0.186117777863556,0,0,-0,0,656
0.46,0,-0.186117777863556,0,0,-0,0,657
0.48,0,-0.186117777863556,0,0,-0,0,658
0.5,0,-0.186117777863556,0,0,-0,0,659
0.52,0,-0.186117777863556,0,0,-0,0,660
0.54,0,-0.186117777863556,0,0,-0,0,661
0.56,0,-0.186117777863556,0,0,-0,0,662
0.58,0,-0.186117777863556,0,0,-0,0,663
0.6,0,-0.186117777863556,0,0,-0,0,664
-0.59,-0,-0.203729555649912,-0,-0,-0,0,665
-0.57,-0,-0.203729555649912,-0,-0,-0,0,666
-0.55,-0,-0.203729555649912,-0,-0,-0,0,667
-0.53,-0,-0.203729555649912,-0,-0,-0,0,668
-0.51,-0,-0.203729555649912,-0,-0,-0,0,669
-0.49,-0,-0.203729555649912,-0,-0,-0,0,670
-0.47,-0,-0.203729555649912,-0,-0,-0,0,671
-0.45,-0,-0.203729555649912,-0,-0,-0,0,672
-0.43,-0,-0.203729555649912,-0,-0,-0,0,673
-0.41,-0,-0.203729555649912,-0,-0,-0,0,674
-0.39,-0,-0.203729555649912,-0,-0,-0,0,675
-0.37,-0,-0.203729555649912,-0,-0,-0,0,676
-0.35,-0,-0.203729555649912,-0,-0,-0,0,677
-0.33,-0,-0.203729555649912,-0,-0,-0,0,678
-0.31,-0,-0.203729555649912,-0,-0,-0,0,679
-0.29,-0,-0.203729555649912,-0,-0,-0,0,680
-0.27,-0,-0.203729555649912,-0,-0,-0,0,681
-0.25,-0,-0.203729555649912,-0,-0,-0,0,682
-0.23,-0,-0.203729555649912,-0,-0,-0,0,683
-0.21,-0,-0.203729555649912,-0,-0,-0,0,684
-0.19,-0,-0.203729555649912,-0,-0,-0,0,685
-0.17,-0,-0.203729555649912,-0,-0,-0,0,686
-0.15,-0,-0.203729555649912,-0,-0,-0,0,687
-0.13,-0,-0.203729555649912,-0,-0,-0,0,688
-0.11,-0,-0.203729555649912,-0,-0,-0,0,689
-0.09,-0,-0.203729555649912,-0,-0,-0,0,690
-0.07,-0,-0.203729555649912,-0,-0,-0,0,691
-0.0499999999999999,-0,-0.203729555649912,-0,-0,-0,0,692
-0.0299999999999999,-0,-0.203729555649912,-0,-0,-0,0,693
-0.01,-0,-0.203729555649912,-0,-0,-0,0,694
0.01,0,-0.203729555649912,0,0,-0,0,695
0.0299999999999999,0,-0.203729555649912,0,0,-0,0,696
0.0499999999999999,0,-0.203729555649912,0,0,-0,0,697
0.07,0,-0.203729555649912,0,0,-0,0,698
0.09,0,-0.203729555649912,0,0,-0,0,699
0.11,0,-0.203729555649912,0,0,-0,0,700
0.13,0,-0.203729555649912,0,0,-0,0,701
0.15,0,-0.203729555649912,0,0,-0,0,702
0.17,0,-0.203729555649912,0,0,-0,0,703
0.19,0,-0.203729555649912,0,0,-0,0,704
0.21,0,-0.203729555649912,0,0,-0,0,705
0.23,0,-0.203729555649912,0,0,-0,0,706
0.25,0,-0.203729555649912,0,0,-0,0,707
0.27,0,-0.203729555649912,0,0,-0,0,708
0.29,0,-0.203729555649912,0,0,-0,0,709
0.31,0,-0.203729555649912,0,0,-0,0,710
0.33,0,-0.203729555649912,0,0,-0,0,711
0.35,0,-0.203729555649912,0,0,-0,0,712
0.37,0,-0.203729555649912,0,0,-0,0,713
0.39,0,-0.203729555649912,0,0,-0,0,714
0.41,0,-0.203729555649912,0,0,-0,0,715
0.43,0,-0.203729555649912,0,0,-0,0,716
0.45,0,-0.203729555649912,0,0,-0,0,717
0.47,0,-0.203729555649912,0,0,-0,0,718
0.49,0,-0.203729555649912,0,0,-0,0,719
0.51,0,-0.203729555649912,0,0,-0,0,720
0.53,0,-0.203729555649912,0,0,-0,0,721
0.55,0,-0.203729555649912,0,0,-0,0,722
0.57,0,-0.203729555649912,0,0,-0,0,723
0.59,0,-0.203729555649912,0,0,-0,0,724
-0.6,-0,-0.221341333436268,-0,-0,-0,0,725
-0.58,-0,-0.221341333436268,-0,-0,-0,0,726
-0.56,-0,-0.221341333436268,-0,-0,-0,0,727
-0.54,-0,-0.221341333436268,-0,-0,-0,0,728
-0.52,-0,-0.221341333436268,-0,-0,-0,0,729
-0.5,-0,-0.221341333436268,-0,-0,-0,0,730
-0.48,-0,-0.221341333436268,-0,-0,-0,0,731
-0.46,-0,-0.221341333436268,-0,-0,-0,0,732
-0.44,-0,-0.221341333436268,-0,-0,-0,0,733
-0.42,-0,-0.221341333436268,-0,-0,-0,0,734
-0.4,-0,-0.221341333436268,-0,-0,-0,0,735
-0.38,-0,-0.221341333436268,-0,-0,-0,0,736
-0.36,-0,-0.221341333436268,-0,-0,-0,0,737
-0.34,-0,-0.221341333436268,-0,-0,-0,0,738
-0.32,-0,-0.221341333436268,-0,-0,-0,0,739
-0.3,-0,-0.221341333436268,-0,-0,-0,0,740
-0.28,-0,-0.221341333436268,-0,-0,-0,0,741
-0.26,-0,-0.221341333436268,-0,-0,-0,0,742
-0.24,-0,-0.221341333436268,-0,-0,-0,0,743
-0.22,-0,-0.221341333436268,-0,-0,-0,0,744
-0.2,-0,-0.221341333436268,-0,-0,-0,0,745
-0.18,-0,-0.221341333436268,-0,-0,-0,0,746
-0.16,-0,-0.221341333436268,-0,-0,-0,0,747
-0.14,-0,-0.221341333436268,-0,-0,-0,0,748
-0.12,-0,-0.221341333436268,-0,-0,-0,0,749
-0.1,-0,-0.221341333436268,-0,-0,-0,0,750
-0.08,-0,-0.221341333436268,-0,-0,-0,0,751
-0.0599999999999999,-0,-0.221341333436268,-0,-0,-0,0,752
-0.0399999999999999,-0,-0.221341333436268,-0,-0,-0,0,753
-0.02,-0,-0.221341333436268,-0,-0,-0,0,754
0,0,-0.221341333436268,0,0,-0,0,755
0.02,0,-0.221341333436268,0,0,-0,0,756
0.0399999999999999,0,-0.221341333436268,0,0,-0,0,757
0.0599999999999999,0,-0.221341333436268,0,0,-0,0,758
0.08,0,-0.221341333436268,0,0,-0,0,759
0.1,0,-0.221341333436268,0,0,-0,0,760
0.12,0,-0.221341333436268,0,0,-0,0,761
0.14,0,-0.221341333436268,0,0,-0,0,762
0.16,0,-0.221341333436268,0,0,-0,0,763
0.18,0,-0.221341333436268,0,0,-0,0,764
0.2,0,-0.221341333436268,0,0,-0,0,765
0.22,0,-0.221341333436268,0,0,-0,0,766
0.24,0,-0.221341333436268,0,0,-0,0,767
0.26,0,-0.221341333436268,0,0,-0,0,768
0.28,0,-0.221341333436268,0,0,-0,0,769
0.3,0,-0.221341333436268,0,0,-0,0,770
0.32,0,-0.221341333436268,0,0,-0,0,771
0.34,0,-0.221341333436268,0,0,-0,0,772
0.36,0,-0.221341333436268,0,0,-0,0,773
0.38,0,-0.221341333436268,0,0,-0,0,774
0.4,0,-0.221341333436268,0,0,-0,0,775
0.42,0,-0.221341333436268,0,0,-0,0,776
0.44,0,-0.221341333436268,0,0,-0,0,777
0.46,0,-0.221341333436268,0,0,-0,0,778
0.48,0,-0.221341333436268,0,0,-0,0,779
0.5,0,-0.221341333436268,0,0,-0,0,780
0.52,0,-0.221341333436268,0,0,-0,0,781
0.54,0,-0.221341333436268,0,0,-0,0,782
0.56,0,-0.221341333436268,0,0,-0,0,783
0.58,0,-0.221341333436268,0,0,-0,0,784
0.6,0,-0.221341333436268,0,0,-0,0,785
-0.59,-0,-0.238953111222623,-0,-0,-0,0,786
-0.57,-0,-0.238953111222623,-0,-0,-0,0,787
-0.55,-0,-0.238953111222623,-0,-0,-0,0,788
-0.53,-0,-0.238953111222623,-0,-0,-0,0,789
-0.51,-0,-0.238953111222623,-0,-0,-0,0,790
-0.49,-0,-0.238953111222623,-0,-0,-0,0,791
-0.47,-0,-0.238953111222623,-0,-0,-0,0,792
-0.45,-0,-0.238953111222623,-0,-0,-0,0,793
-0.43,-0,-0.238953111222623,-0,-0,-0,0,794
-0.41,-0,-0.238953111222623,-0,-0,-0,0,795
-0.39,-0,-0.238953111222623,-0,-0,-0,0,796
-0.37,-0,-0.238953111222623,-0,-0,-0,0,797
-0.35,-0,-0.238953111222623,-0,-0,-0,0,798
-0.33,-0,-0.238953111222623,-0,-0,-0,0,799
-0.31,-0,-0.238953111222623,-0,-0,-0,0,800
-0.29,-0,-0.238953111222623,-0,-0,-0,0,801
-0.27,-0,-0.238953111222623,-0,-0,-0,0,802
-0.25,-0,-0.238953111222623,-0,-0,-0,0,803
-0.23,-0,-0.238953111222623,-0,-0,-0,0,804
-0.21,-0,-0.238953111222623,-0,-0,-0,0,805
-0.19,-0,-0.238953111222623,-0,-0,-0,0,806
-0.17,-0,-0.238953111222623,-0,-0,-0,0,807
-0.15,-0,-0.238953111222623,-0,-0,-0,0,808
-0.13,-0,-0.238953111222623,-0,-0,-0,0,809
-0.11,-0,-0.238953111222623,-0,-0,-0,0,810
-0.09,-0,-0.238953111222623,-0,-0,-0,0,811
-0.07,-0,-0.238953111222623,-0,-0,-0,0,812
-0.0499999999999999,-0,-0.238953111222623,-0,-0,-0,0,813
-0.0299999999999999,-0,-0.238953111222623,-0,-0,-0,0,814
-0.01,-0,-0.238953111222623,-0,-0,-0,0,815
0.01,0,-0.238953111222623,0,0,-0,0,816
0.0299999999999999,0,-0.238953111222623,0,0,-0,0,817
0.0499999999999999,0,-0.238953111222623,0,0,-0,0,818
0.07,0,-0.238953111222623,0,0,-0,0,819
0.09,0,-0.238953111222623,0,0,-0,0,820
0.11,0,-0.238953111222623,0,0,-0,0,821
0.13,0,-0.238953111222623,0,0,-0,0,822
0.15,0,-0.238953111222623,0,0,-0,0,823
0.17,0,-0.238953111222623,0,0,-0,0,824
0.19,0,-0.238953111222623,0,0,-0,0,825
0.21,0,-0.238953111222623,0,0,-0,0,826
0.23,0,-0.238953111222623,0,0,-0,0,827
0.25,0,-0.238953111222623,0,0,-0,0,828
0.27,0,-0.238953111222623,0,0,-0,0,829
0.29,0,-0.238953111222623,0,0,-0,0,830
0.31,0,-0.238953111222623,0,0,-0,0,831
0.33,0,-0.238953111222623,0,0,-0,0,832
0.35,0,-0.238953111222623,0,0,-0,0,833
0.37,0,-0.238953111222623,0,0,-0,0,834
0.39,0,-0.238953111222623,0,0,-0,0,835
0.41,0,-0.238953111222623,0,0,-0,0,836
0.43,0,-0.238953111222623,0,0,-0,0,837
0.45,0,-0.238953111222623,0,0,-0,0,838
0.47,0,-0.238953111222623,0,0,-0,0,839
0.49,0,-0.238953111222623,0,0,-0,0,840
0.51,0,-0.238953111222623,0,0,-0,0,841
0.53,0,-0.238953111222623,0,0,-0,0,842
0.55,0,-0.238953111222623,0,0,-0,0,843
0.57,0,-0.238953111222623,0,0,-0,0,844
0.59,0,-0.238953111222623,0,0,-0,0,845
-0.6,-0,-0.256564889008979,-0,-0,-0,0,846
-0.58,-0,-0.256564889008979,-0,-0,-0,0,847
-0.56,-0,-0.256564889008979,-0,-0,-0,0,848
-0.54,-0,-0.256564889008979,-0,-0,-0,0,849
-0.52,-0,-0.256564889008979,-0,-0,-0,0,850
-0.5,-0,-0.256564889008979,-0,-0,-0,0,851
-0.48,-0,-0.256564889008979,-0,-0,-0,0,852
-0.46,-0,-0.256564889008979,-0,-0,-0,0,853
-0.44,-0,-0.256564889008979,-0,-0,-0,0,854
-0.42,-0,-0.256564889008979,-0,-0,-0,0,855
-0.4,-0,-0.256564889008979,-0,-0,-0,0,856
-0.38,-0,-0.256564889008979,-0,-0,-0,0,857
-0.36,-0,-0.256564889008979,-0,-0,-0,0,858
-0.34,-0,-0.256564889008979,-0,-0,-0,0,859
-0.32,-0,-0.256564889008979,-0,-0,-0,0,860
-0.3,-0,-0.256564889008979,-0,-0,-0,0,861
-0.28,-0,-0.256564889008979,-0,-0,-0,0,862
-0.26,-0,-0.256564889008979,-0,-0,-0,0,863
-0.24,-0,-0.256564889008979,-0,-0,-0,0,864
-0.22,-0,-0.256564889008979,-0,-0,-0,0,865
-0.2,-0,-0.256564889008979,-0,-0,-0,0,866
-0.18,-0,-0.256564889008979,-0,-0,-0,0,867
-0.16,-0,-0.256564889008979,-0,-0,-0,0,868
-0.14,-0,-0.256564889008979,-0,-0,-0,0,869
-0.12,-0,-0.256564889008979,-0,-0,-0,0,870
-0.1,-0,-0.256564889008979,-0,-0,-0,0,871
-0.08,-0,-0.256564889008979,-0,-0,-0,0,872
-0.0599999999999999,-0,-0.256564889008979,-0,-0,-0,0,873
-0.0399999999999999,-0,-0.256564889008979,-0,-0,-0,0,874
-0.02,-0,-0.256564889008979,-0,-0,-0,0,875
0,0,-0.256564889008979,0,0,-0,0,876
0.02,0,-0.256564889008979,0,0,-0,0,877
0.0399999999999999,0,-0.256564889008979,0,0,-0,0,878
0.0599999999999999,0,-0.256564889008979,0,0,-0,0,879
0.08,0,-0.256564889008979,0,0,-0,0,880
0.1,0,-0.256564889008979,0,0,-0,0,881
0.12,0,-0.256564889008979,0,0,-0,0,882
0.14,0,-0.256564889008979,0,0,-0,0,883
0.16,0,-0.256564889008979,0,0,-0,0,884
0.18,0,-0.256564889008979,0,0,-0,0,885
0.2,0,-0.256564889008979,0,0,-0,0,886
0.22,0,-0.256564889008979,0,0,-0,0,887
0.24,0,-0.256564889008979,0,0,-0,0,888
0.26,0,-0.256564889008979,0,0,-0,0,889
0.28,0,-0.256564889008979,0,0,-0,0,890
0.3,0,-0.256564889008979,0,0,-0,0,891
0.32,0,-0.256564889008979,0,0,-0,0,892
0.34,0,-0.256564889008979,0,0,-0,0,893
0.36,0,-0.256564889008979,0,0,-0,0,894
0.38,0,-0.256564889008979,0,0,-0,0,895
0.4,0,-0.256564889008979,0,0,-0,0,896
0.42,0,-0.256564889008979,0,0,-0,0,897
0.44,0,-0.256564889008979,0,0,-0,0,898
0.46,0,-0.256564889008979,0,0,-0,0,899
0.48,0,-0.256564889008979,0,0,-0,0,900
0.5,0,-0.256564889008979,0,0,-0,0,901
0.52,0,-0.256564889008979,0,0,-0,0,902
0.54,0,-0.256564889008979,0,0,-0,0,903
0.56,0,-0.256564889008979,0,0,-0,0,904
0.58,0,-0.256564889008979,0,0,-0,0,905
0.6,0,-0.256564889008979,0,0,-0,0,906


