X,Y,Z,Qw,Qx,Qy,Qz,clump_type
-20,0,0,-0,0,0,0,0
-19.9499165275459,0,0,-0,0,0,0,1
-19.8998330550918,0,0,-0,0,0,0,2
-19.8497495826377,0,0,-0,0,0,0,3
-19.7996661101836,0,0,-0,0,0,0,4
-19.7495826377295,0,0,-0,0,0,0,5
-19.6994991652755,0,0,-0,0,0,0,6
-19.6494156928214,0,0,-0,0,0,0,7
-19.5993322203673,0,0,-0,0,0,0,8
-19.5492487479132,0,0,-0,0,0,0,9
-19.4991652754591,0,0,-0,0,0,0,10
-19.449081803005,0,0,-0,0,0,0,11
-19.3989983305509,0,0,-0,0,0,0,12
-19.3489148580968,0,0,-0,0,0,0,13
-19.2988313856427,0,0,-0,0,0,0,14
-19.2487479131886,0,0,-0,0,0,0,15
-19.1986644407346,0,0,-0,0,0,0,16
-19.1485809682805,0,0,-0,0,0,0,17
-19.0984974958264,0,0,-0,0,0,0,18
-19.0484140233723,0,0,-0,0,0,0,19
-18.9983305509182,0,0,-0,0,0,0,20
-18.9482470784641,0,0,-0,0,0,0,21
-18.89816360601,0,0,-0,0,0,0,22
-18.8480801335559,0,0,-0,0,0,0,23
-18.7979966611018,0,0,-0,0,0,0,24
-18.7479131886477,0,0,-0,0,0,0,25
-18.6978297161937,0,0,-0,0,0,0,26
-18.6477462437396,0,0,-0,0,0,0,27
-18.5976627712855,0,0,-0,0,0,0,28
-18.5475792988314,0,0,-0,0,0,0,29
-18.4974958263773,0,0,-0,0,0,0,30
-18.4474123539232,0,0,-0,0,0,0,31
-18.3973288814691,0,0,-0,0,0,0,32
-18.347245409015,0,0,-0,0,0,0,33
-18.2971619365609,0,0,-0,0,0,0,34
-18.2470784641068,0,0,-0,0,0,0,35
-18.1969949916528,0,0,-0,0,0,0,36
-18.1469115191987,0,0,-0,0,0,0,37
-18.0968280467446,0,0,-0,0,0,0,38
-18.0467445742905,0,0,-0,0,0,0,39
-17.9966611018364,0,0,-0,0,0,0,40
-17.9465776293823,0,0,-0,0,0,0,41
-17.8964941569282,0,0,-0,0,0,0,42
-17.8464106844741,0,0,-0,0,0,0,43
-17.79632721202,0,0,-0,0,0,0,44
-17.7462437395659,0,0,-0,0,0,0,45
-17.6961602671119,0,0,-0,0,0,0,46
-17.6460767946578,0,0,-0,0,0,0,47
-17.5959933222037,0,0,-0,0,0,0,48
-17.5459098497496,0,0,-0,0,0,0,49
-17.4958263772955,0,0,-0,0,0,0,50
-17.4457429048414,0,0,-0,0,0,0,51
-17.3956594323873,0,0,-0,0,0,0,52
-17.3455759599332,0,0,-0,0,0,0,53
-17.2954924874791,0,0,-0,0,0,0,54
-17.245409015025,0,0,-0,0,0,0,55
-17.195325542571,0,0,-0,0,0,0,56
-17.1452420701169,0,0,-0,0,0,0,57
-17.0951585976628,0,0,-0,0,0,0,58
-17.0450751252087,0,0,-0,0,0,0,59
-16.9949916527546,0,0,-0,0,0,0,60
-16.9449081803005,0,0,-0,0,0,0,61
-16.8948247078464,0,0,-0,0,0,0,62
-16.8447412353923,0,0,-0,0,0,0,63
-16.7946577629382,0,0,-0,0,0,0,64
-16.7445742904841,0,0,-0,0,0,0,65
-16.6944908180301,0,0,-0,0,0,0,66
-16.644407345576,0,0,-0,0,0,0,67
-16.5943238731219,0,0,-0,0,0,0,68
-16.5442404006678,0,0,-0,0,0,0,69
-16.4941569282137,0,0,-0,0,0,0,70
-16.4440734557596,0,0,-0,0,0,0,71
-16.3939899833055,0,0,-0,0,0,0,72
-16.3439065108514,0,0,-0,0,0,0,73
-16.2938230383973,0,0,-0,0,0,0,74
-16.2437395659432,0,0,-0,0,0,0,75
-16.1936560934891,0,0,-0,0,0,0,76
-16.1435726210351,0,0,-0,0,0,0,77
-16.093489148581,0,0,-0,0,0,0,78
-16.0434056761269,0,0,-0,0,0,0,79
-15.9933222036728,0,0,-0,0,0,0,80
-15.9432387312187,0,0,-0,0,0,0,81
-15.8931552587646,0,0,-0,0,0,0,82
-15.8430717863105,0,0,-0,0,0,0,83
-15.7929883138564,0,0,-0,0,0,0,84
-15.7429048414023,0,0,-0,0,0,0,85
-15.6928213689482,0,0,-0,0,0,0,86
-15.6427378964942,0,0,-0,0,0,0,87
-15.5926544240401,0,0,-0,0,0,0,88
-15.542570951586,0,0,-0,0,0,0,89
-15.4924874791319,0,0,-0,0,0,0,90
-15.4424040066778,0,0,-0,0,0,0,91
-15.3923205342237,0,0,-0,0,0,0,92
-15.3422370617696,0,0,-0,0,0,0,93
-15.2921535893155,0,0,-0,0,0,0,94
-15.2420701168614,0,0,-0,0,0,0,95
-15.1919866444073,0,0,-0,0,0,0,96
-15.1419031719533,0,0,-0,0,0,0,97
-15.0918196994992,0,0,-0,0,0,0,98
-15.0417362270451,0,0,-0,0,0,0,99
-14.991652754591,0,0,-0,0,0,0,100
-14.9415692821369,0,0,-0,0,0,0,101
-14.8914858096828,0,0,-0,0,0,0,102
-14.8414023372287,0,0,-0,0,0,0,103
-14.7913188647746,0,0,-0,0,0,0,104
-14.7412353923205,0,0,-0,0,0,0,105
-14.6911519198664,0,0,-0,0,0,0,106
-14.6410684474124,0,0,-0,0,0,0,107
-14.5909849749583,0,0,-0,0,0,0,108
-14.5409015025042,0,0,-0,0,0,0,109
-14.4908180300501,0,0,-0,0,0,0,110
-14.440734557596,0,0,-0,0,0,0,111
-14.3906510851419,0,0,-0,0,0,0,112
-14.3405676126878,0,0,-0,0,0,0,113
-14.2904841402337,0,0,-0,0,0,0,114
-14.2404006677796,0,0,-0,0,0,0,115
-14.1903171953255,0,0,-0,0,0,0,116
-14.1402337228715,0,0,-0,0,0,0,117
-14.0901502504174,0,0,-0,0,0,0,118
-14.0400667779633,0,0,-0,0,0,0,119
-13.9899833055092,0,0,-0,0,0,0,120
-13.9398998330551,0,0,-0,0,0,0,121
-13.889816360601,0,0,-0,0,0,0,122
-13.8397328881469,0,0,-0,0,0,0,123
-13.7896494156928,0,0,-0,0,0,0,124
-13.7395659432387,0,0,-0,0,0,0,125
-13.6894824707846,0,0,-0,0,0,0,126
-13.6393989983306,0,0,-0,0,0,0,127
-13.5893155258765,0,0,-0,0,0,0,128
-13.5392320534224,0,0,-0,0,0,0,129
-13.4891485809683,0,0,-0,0,0,0,130
-13.4390651085142,0,0,-0,0,0,0,131
-13.3889816360601,0,0,-0,0,0,0,132
-13.338898163606,0,0,-0,0,0,0,133
-13.2888146911519,0,0,-0,0,0,0,134
-13.2387312186978,0,0,-0,0,0,0,135
-13.1886477462437,0,0,-0,0,0,0,136
-13.1385642737896,0,0,-0,0,0,0,137
-13.0884808013356,0,0,-0,0,0,0,138
-13.0383973288815,0,0,-0,0,0,0,139
-12.9883138564274,0,0,-0,0,0,0,140
-12.9382303839733,0,0,-0,0,0,0,141
-12.8881469115192,0,0,-0,0,0,0,142
-12.8380634390651,0,0,-0,0,0,0,143
-12.787979966611,0,0,-0,0,0,0,144
-12.7378964941569,0,0,-0,0,0,0,145
-12.6878130217028,0,0,-0,0,0,0,146
-12.6377295492487,0,0,-0,0,0,0,147
-12.5876460767947,0,0,-0,0,0,0,148
-12.5375626043406,0,0,-0,0,0,0,149
-12.4874791318865,0,0,-0,0,0,0,150
-12.4373956594324,0,0,-0,0,0,0,151
-12.3873121869783,0,0,-0,0,0,0,152
-12.3372287145242,0,0,-0,0,0,0,153
-12.2871452420701,0,0,-0,0,0,0,154
-12.237061769616,0,0,-0,0,0,0,155
-12.1869782971619,0,0,-0,0,0,0,156
-12.1368948247078,0,0,-0,0,0,0,157
-12.0868113522538,0,0,-0,0,0,0,158
-12.0367278797997,0,0,-0,0,0,0,159
-11.9866444073456,0,0,-0,0,0,0,160
-11.9365609348915,0,0,-0,0,0,0,161
-11.8864774624374,0,0,-0,0,0,0,162
-11.8363939899833,0,0,-0,0,0,0,163
-11.7863105175292,0,0,-0,0,0,0,164
-11.7362270450751,0,0,-0,0,0,0,165
-11.686143572621,0,0,-0,0,0,0,166
-11.6360601001669,0,0,-0,0,0,0,167
-11.5859766277129,0,0,-0,0,0,0,168
-11.5358931552588,0,0,-0,0,0,0,169
-11.4858096828047,0,0,-0,0,0,0,170
-11.4357262103506,0,0,-0,0,0,0,171
-11.3856427378965,0,0,-0,0,0,0,172
-11.3355592654424,0,0,-0,0,0,0,173
-11.2854757929883,0,0,-0,0,0,0,174
-11.2353923205342,0,0,-0,0,0,0,175
-11.1853088480801,0,0,-0,0,0,0,176
-11.135225375626,0,0,-0,0,0,0,177
-11.085141903172,0,0,-0,0,0,0,178
-11.0350584307179,0,0,-0,0,0,0,179
-10.9849749582638,0,0,-0,0,0,0,180
-10.9348914858097,0,0,-0,0,0,0,181
-10.8848080133556,0,0,-0,0,0,0,182
-10.8347245409015,0,0,-0,0,0,0,183
-10.7846410684474,0,0,-0,0,0,0,184
-10.7345575959933,0,0,-0,0,0,0,185
-10.6844741235392,0,0,-0,0,0,0,186
-10.6343906510851,0,0,-0,0,0,0,187
-10.5843071786311,0,0,-0,0,0,0,188
-10.534223706177,0,0,-0,0,0,0,189
-10.4841402337229,0,0,-0,0,0,0,190
-10.4340567612688,0,0,-0,0,0,0,191
-10.3839732888147,0,0,-0,0,0,0,192
-10.3338898163606,0,0,-0,0,0,0,193
-10.2838063439065,0,0,-0,0,0,0,194
-10.2337228714524,0,0,-0,0,0,0,195
-10.1836393989983,0,0,-0,0,0,0,196
-10.1335559265442,0,0,-0,0,0,0,197
-10.0834724540902,0,0,-0,0,0,0,198
-10.0333889816361,0,0,-0,0,0,0,199
-9.98330550918197,0,0,-0,0,0,0,200
-9.93322203672788,0,0,-0,0,0,0,201
-9.88313856427379,0,0,-0,0,0,0,202
-9.8330550918197,0,0,-0,0,0,0,203
-9.78297161936561,0,0,-0,0,0,0,204
-9.73288814691152,0,0,-0,0,0,0,205
-9.68280467445743,0,0,-0,0,0,0,206
-9.63272120200334,0,0,-0,0,0,0,207
-9.58263772954925,0,0,-0,0,0,0,208
-9.53255425709516,0,0,-0,0,0,0,209
-9.48247078464107,0,0,-0,0,0,0,210
-9.43238731218698,0,0,-0,0,0,0,211
-9.38230383973289,0,0,-0,0,0,0,212
-9.3322203672788,0,0,-0,0,0,0,213
-9.28213689482471,0,0,-0,0,0,0,214
-9.23205342237062,0,0,-0,0,0,0,215
-9.18196994991653,0,0,-0,0,0,0,216
-9.13188647746244,0,0,-0,0,0,0,217
-9.08180300500835,0,0,-0,0,0,0,218
-9.03171953255426,0,0,-0,0,0,0,219
-8.98163606010017,0,0,-0,0,0,0,220
-8.93155258764608,0,0,-0,0,0,0,221
-8.88146911519199,0,0,-0,0,0,0,222
-8.8313856427379,0,0,-0,0,0,0,223
-8.78130217028381,0,0,-0,0,0,0,224
-8.73121869782972,0,0,-0,0,0,0,225
-8.68113522537563,0,0,-0,0,0,0,226
-8.63105175292154,0,0,-0,0,0,0,227
-8.58096828046745,0,0,-0,0,0,0,228
-8.53088480801336,0,0,-0,0,0,0,229
-8.48080133555927,0,0,-0,0,0,0,230
-8.43071786310517,0,0,-0,0,0,0,231
-8.38063439065109,0,0,-0,0,0,0,232
-8.33055091819699,0,0,-0,0,0,0,233
-8.28046744574291,0,0,-0,0,0,0,234
-8.23038397328881,0,0,-0,0,0,0,235
-8.18030050083472,0,0,-0,0,0,0,236
-8.13021702838063,0,0,-0,0,0,0,237
-8.08013355592654,0,0,-0,0,0,0,238
-8.03005008347245,0,0,-0,0,0,0,239
-7.97996661101836,0,0,-0,0,0,0,240
-7.92988313856427,0,0,-0,0,0,0,241
-7.87979966611018,0,0,-0,0,0,0,242
-7.82971619365609,0,0,-0,0,0,0,243
-7.779632721202,0,0,-0,0,0,0,244
-7.72954924874791,0,0,-0,0,0,0,245
-7.67946577629382,0,0,-0,0,0,0,246
-7.62938230383973,0,0,-0,0,0,0,247
-7.57929883138564,0,0,-0,0,0,0,248
-7.52921535893155,0,0,-0,0,0,0,249
-7.47913188647746,0,0,-0,0,0,0,250
-7.42904841402337,0,0,-0,0,0,0,251
-7.37896494156928,0,0,-0,0,0,0,252
-7.32888146911519,0,0,-0,0,0,0,253
-7.2787979966611,0,0,-0,0,0,0,254
-7.22871452420701,0,0,-0,0,0,0,255
-7.17863105175292,0,0,-0,0,0,0,256
-7.12854757929883,0,0,-0,0,0,0,257
-7.07846410684474,0,0,-0,0,0,0,258
-7.02838063439065,0,0,-0,0,0,0,259
-6.97829716193656,0,0,-0,0,0,0,260
-6.92821368948247,0,0,-0,0,0,0,261
-6.87813021702838,0,0,-0,0,0,0,262
-6.82804674457429,0,0,-0,0,0,0,263
-6.7779632721202,0,0,-0,0,0,0,264
-6.72787979966611,0,0,-0,0,0,0,265
-6.67779632721202,0,0,-0,0,0,0,266
-6.62771285475793,0,0,-0,0,0,0,267
-6.57762938230384,0,0,-0,0,0,0,268
-6.52754590984975,0,0,-0,0,0,0,269
-6.47746243739566,0,0,-0,0,0,0,270
-6.42737896494157,0,0,-0,0,0,0,271
-6.37729549248748,0,0,-0,0,0,0,272
-6.32721202003339,0,0,-0,0,0,0,273
-6.2771285475793,0,0,-0,0,0,0,274
-6.22704507512521,0,0,-0,0,0,0,275
-6.17696160267112,0,0,-0,0,0,0,276
-6.12687813021703,0,0,-0,0,0,0,277
-6.07679465776294,0,0,-0,0,0,0,278
-6.02671118530885,0,0,-0,0,0,0,279
-5.97662771285476,0,0,-0,0,0,0,280
-5.92654424040067,0,0,-0,0,0,0,281
-5.87646076794658,0,0,-0,0,0,0,282
-5.82637729549249,0,0,-0,0,0,0,283
-5.7762938230384,0,0,-0,0,0,0,284
-5.72621035058431,0,0,-0,0,0,0,285
-5.67612687813022,0,0,-0,0,0,0,286
-5.62604340567613,0,0,-0,0,0,0,287
-5.57595993322204,0,0,-0,0,0,0,288
-5.52587646076795,0,0,-0,0,0,0,289
-5.47579298831386,0,0,-0,0,0,0,290
-5.42570951585977,0,0,-0,0,0,0,291
-5.37562604340568,0,0,-0,0,0,0,292
-5.32554257095159,0,0,-0,0,0,0,293
-5.2754590984975,0,0,-0,0,0,0,294
-5.22537562604341,0,0,-0,0,0,0,295
-5.17529215358932,0,0,-0,0,0,0,296
-5.12520868113523,0,0,-0,0,0,0,297
-5.07512520868113,0,0,-0,0,0,0,298
-5.02504173622705,0,0,-0,0,0,0,299
-4.97495826377295,0,0,-0,0,0,0,300
-4.92487479131887,0,0,-0,0,0,0,301
-4.87479131886477,0,0,-0,0,0,0,302
-4.82470784641068,0,0,-0,0,0,0,303
-4.77462437395659,0,0,-0,0,0,0,304
-4.7245409015025,0,0,-0,0,0,0,305
-4.67445742904841,0,0,-0,0,0,0,306
-4.62437395659432,0,0,-0,0,0,0,307
-4.57429048414023,0,0,-0,0,0,0,308
-4.52420701168614,0,0,-0,0,0,0,309
-4.47412353923205,0,0,-0,0,0,0,310
-4.42404006677796,0,0,-0,0,0,0,311
-4.37395659432387,0,0,-0,0,0,0,312
-4.32387312186978,0,0,-0,0,0,0,313
-4.27378964941569,0,0,-0,0,0,0,314
-4.2237061769616,0,0,-0,0,0,0,315
-4.17362270450751,0,0,-0,0,0,0,316
-4.12353923205342,0,0,-0,0,0,0,317
-4.07345575959933,0,0,-0,0,0,0,318
-4.02337228714524,0,0,-0,0,0,0,319
-3.97328881469115,0,0,-0,0,0,0,320
-3.92320534223706,0,0,-0,0,0,0,321
-3.87312186978297,0,0,-0,0,0,0,322
-3.82303839732888,0,0,-0,0,0,0,323
-3.77295492487479,0,0,-0,0,0,0,324
-3.7228714524207,0,0,-0,0,0,0,325
-3.67278797996661,0,0,-0,0,0,0,326
-3.62270450751252,0,0,-0,0,0,0,327
-3.57262103505843,0,0,-0,0,0,0,328
-3.52253756260434,0,0,-0,0,0,0,329
-3.47245409015025,0,0,-0,0,0,0,330
-3.42237061769616,0,0,-0,0,0,0,331
-3.37228714524207,0,0,-0,0,0,0,332
-3.32220367278798,0,0,-0,0,0,0,333
-3.27212020033389,0,0,-0,0,0,0,334
-3.2220367278798,0,0,-0,0,0,0,335
-3.17195325542571,0,0,-0,0,0,0,336
-3.12186978297162,0,0,-0,0,0,0,337
-3.07178631051753,0,0,-0,0,0,0,338
-3.02170283806344,0,0,-0,0,0,0,339
-2.97161936560935,0,0,-0,0,0,0,340
-2.92153589315526,0,0,-0,0,0,0,341
-2.87145242070117,0,0,-0,0,0,0,342
-2.82136894824708,0,0,-0,0,0,0,343
-2.77128547579299,0,0,-0,0,0,0,344
-2.7212020033389,0,0,-0,0,0,0,345
-2.67111853088481,0,0,-0,0,0,0,346
-2.62103505843072,0,0,-0,0,0,0,347
-2.57095158597663,0,0,-0,0,0,0,348
-2.52086811352254,0,0,-0,0,0,0,349
-2.47078464106845,0,0,-0,0,0,0,350
-2.42070116861436,0,0,-0,0,0,0,351
-2.37061769616027,0,0,-0,0,0,0,352
-2.32053422370618,0,0,-0,0,0,0,353
-2.27045075125209,0,0,-0,0,0,0,354
-2.220367278798,0,0,-0,0,0,0,355
-2.17028380634391,0,0,-0,0,0,0,356
-2.12020033388982,0,0,-0,0,0,0,357
-2.07011686143573,0,0,-0,0,0,0,358
-2.02003338898164,0,0,-0,0,0,0,359
-1.96994991652755,0,0,-0,0,0,0,360
-1.91986644407346,0,0,-0,0,0,0,361
-1.86978297161937,0,0,-0,0,0,0,362
-1.81969949916527,0,0,-0,0,0,0,363
-1.76961602671118,0,0,-0,0,0,0,364
-1.7195325542571,0,0,-0,0,0,0,365
-1.66944908180301,0,0,-0,0,0,0,366
-1.61936560934891,0,0,-0,0,0,0,367
-1.56928213689482,0,0,-0,0,0,0,368
-1.51919866444073,0,0,-0,0,0,0,369
-1.46911519198665,0,0,-0,0,0,0,370
-1.41903171953255,0,0,-0,0,0,0,371
-1.36894824707846,0,0,-0,0,0,0,372
-1.31886477462437,0,0,-0,0,0,0,373
-1.26878130217028,0,0,-0,0,0,0,374
-1.2186978297162,0,0,-0,0,0,0,375
-1.1686143572621,0,0,-0,0,0,0,376
-1.11853088480801,0,0,-0,0,0,0,377
-1.06844741235392,0,0,-0,0,0,0,378
-1.01836393989983,0,0,-0,0,0,0,379
-0.968280467445744,0,0,-0,0,0,0,380
-0.918196994991654,0,0,-0,0,0,0,381
-0.868113522537563,0,0,-0,0,0,0,382
-0.818030050083472,0,0,-0,0,0,0,383
-0.767946577629381,0,0,-0,0,0,0,384
-0.717863105175294,0,0,-0,0,0,0,385
-0.667779632721203,0,0,-0,0,0,0,386
-0.617696160267112,0,0,-0,0,0,0,387
-0.567612687813021,0,0,-0,0,0,0,388
-0.51752921535893,0,0,-0,0,0,0,389
-0.467445742904843,0,0,-0,0,0,0,390
-0.417362270450752,0,0,-0,0,0,0,391
-0.367278797996661,0,0,-0,0,0,0,392
-0.317195325542571,0,0,-0,0,0,0,393
-0.26711185308848,0,0,-0,0,0,0,394
-0.217028380634389,0,0,-0,0,0,0,395
-0.166944908180302,0,0,-0,0,0,0,396
-0.116861435726211,0,0,-0,0,0,0,397
-0.0667779632721199,0,0,-0,0,0,0,398
-0.0166944908180291,0,0,-0,0,0,0,399
0.0333889816360617,0,0,0,0,0,0,400
0.083472454090149,0,0,0,0,0,0,401
0.13355592654424,0,0,0,0,0,0,402
0.183639398998331,0,0,0,0,0,0,403
0.233722871452422,0,0,0,0,0,0,404
0.283806343906512,0,0,0,0,0,0,405
0.3338898163606,0,0,0,0,0,0,406
0.383973288814691,0,0,0,0,0,0,407
0.434056761268781,0,0,0,0,0,0,408
0.484140233722872,0,0,0,0,0,0,409
0.534223706176963,0,0,0,0,0,0,410
0.58430717863105,0,0,0,0,0,0,411
0.634390651085141,0,0,0,0,0,0,412
0.684474123539232,0,0,0,0,0,0,413
0.734557595993323,0,0,0,0,0,0,414
0.784641068447414,0,0,0,0,0,0,415
0.834724540901501,0,0,0,0,0,0,416
0.884808013355592,0,0,0,0,0,0,417
0.934891485809683,0,0,0,0,0,0,418
0.984974958263773,0,0,0,0,0,0,419
1.03505843071786,0,0,0,0,0,0,420
1.08514190317195,0,0,0,0,0,0,421
1.13522537562604,0,0,0,0,0,0,422
1.18530884808013,0,0,0,0,0,0,423
1.23539232053422,0,0,0,0,0,0,424
1.28547579298831,0,0,0,0,0,0,425
1.33555926544241,0,0,0,0,0,0,426
1.38564273789649,0,0,0,0,0,0,427
1.43572621035058,0,0,0,0,0,0,428
1.48580968280467,0,0,0,0,0,0,429
1.53589315525877,0,0,0,0,0,0,430
1.58597662771286,0,0,0,0,0,0,431
1.63606010016694,0,0,0,0,0,0,432
1.68614357262103,0,0,0,0,0,0,433
1.73622704507513,0,0,0,0,0,0,434
1.78631051752922,0,0,0,0,0,0,435
1.83639398998331,0,0,0,0,0,0,436
1.88647746243739,0,0,0,0,0,0,437
1.93656093489149,0,0,0,0,0,0,438
1.98664440734558,0,0,0,0,0,0,439
2.03672787979967,0,0,0,0,0,0,440
2.08681135225376,0,0,0,0,0,0,441
2.13689482470784,0,0,0,0,0,0,442
2.18697829716194,0,0,0,0,0,0,443
2.23706176961603,0,0,0,0,0,0,444
2.28714524207012,0,0,0,0,0,0,445
2.33722871452421,0,0,0,0,0,0,446
2.3873121869783,0,0,0,0,0,0,447
2.43739565943239,0,0,0,0,0,0,448
2.48747913188648,0,0,0,0,0,0,449
2.53756260434057,0,0,0,0,0,0,450
2.58764607679466,0,0,0,0,0,0,451
2.63772954924875,0,0,0,0,0,0,452
2.68781302170284,0,0,0,0,0,0,453
2.73789649415693,0,0,0,0,0,0,454
2.78797996661102,0,0,0,0,0,0,455
2.83806343906511,0,0,0,0,0,0,456
2.8881469115192,0,0,0,0,0,0,457
2.93823038397329,0,0,0,0,0,0,458
2.98831385642738,0,0,0,0,0,0,459
3.03839732888147,0,0,0,0,0,0,460
3.08848080133556,0,0,0,0,0,0,461
3.13856427378965,0,0,0,0,0,0,462
3.18864774624374,0,0,0,0,0,0,463
3.23873121869783,0,0,0,0,0,0,464
3.28881469115192,0,0,0,0,0,0,465
3.33889816360601,0,0,0,0,0,0,466
3.3889816360601,0,0,0,0,0,0,467
3.43906510851419,0,0,0,0,0,0,468
3.48914858096828,0,0,0,0,0,0,469
3.53923205342237,0,0,0,0,0,0,470
3.58931552587646,0,0,0,0,0,0,471
3.63939899833055,0,0,0,0,0,0,472
3.68948247078464,0,0,0,0,0,0,473
3.73956594323873,0,0,0,0,0,0,474
3.78964941569282,0,0,0,0,0,0,475
3.83973288814691,0,0,0,0,0,0,476
3.889816360601,0,0,0,0,0,0,477
3.93989983305509,0,0,0,0,0,0,478
3.98998330550918,0,0,0,0,0,0,479
4.04006677796327,0,0,0,0,0,0,480
4.09015025041736,0,0,0,0,0,0,481
4.14023372287145,0,0,0,0,0,0,482
4.19031719532554,0,0,0,0,0,0,483
4.24040066777963,0,0,0,0,0,0,484
4.29048414023372,0,0,0,0,0,0,485
4.34056761268781,0,0,0,0,0,0,486
4.3906510851419,0,0,0,0,0,0,487
4.44073455759599,0,0,0,0,0,0,488
4.49081803005008,0,0,0,0,0,0,489
4.54090150250417,0,0,0,0,0,0,490
4.59098497495826,0,0,0,0,0,0,491
4.64106844741235,0,0,0,0,0,0,492
4.69115191986645,0,0,0,0,0,0,493
4.74123539232053,0,0,0,0,0,0,494
4.79131886477462,0,0,0,0,0,0,495
4.84140233722871,0,0,0,0,0,0,496
4.89148580968281,0,0,0,0,0,0,497
4.9415692821369,0,0,0,0,0,0,498
4.99165275459098,0,0,0,0,0,0,499
5.04173622704507,0,0,0,0,0,0,500
5.09181969949917,0,0,0,0,0,0,501
5.14190317195326,0,0,0,0,0,0,502
5.19198664440735,0,0,0,0,0,0,503
5.24207011686143,0,0,0,0,0,0,504
5.29215358931553,0,0,0,0,0,0,505
5.34223706176962,0,0,0,0,0,0,506
5.39232053422371,0,0,0,0,0,0,507
5.4424040066778,0,0,0,0,0,0,508
5.49248747913188,0,0,0,0,0,0,509
5.54257095158598,0,0,0,0,0,0,510
5.59265442404007,0,0,0,0,0,0,511
5.64273789649416,0,0,0,0,0,0,512
5.69282136894825,0,0,0,0,0,0,513
5.74290484140234,0,0,0,0,0,0,514
5.79298831385643,0,0,0,0,0,0,515
5.84307178631052,0,0,0,0,0,0,516
5.89315525876461,0,0,0,0,0,0,517
5.9432387312187,0,0,0,0,0,0,518
5.99332220367279,0,0,0,0,0,0,519
6.04340567612688,0,0,0,0,0,0,520
6.09348914858097,0,0,0,0,0,0,521
6.14357262103506,0,0,0,0,0,0,522
6.19365609348915,0,0,0,0,0,0,523
6.24373956594324,0,0,0,0,0,0,524
6.29382303839733,0,0,0,0,0,0,525
6.34390651085142,0,0,0,0,0,0,526
6.39398998330551,0,0,0,0,0,0,527
6.4440734557596,0,0,0,0,0,0,528
6.49415692821369,0,0,0,0,0,0,529
6.54424040066778,0,0,0,0,0,0,530
6.59432387312187,0,0,0,0,0,0,531
6.64440734557596,0,0,0,0,0,0,532
6.69449081803005,0,0,0,0,0,0,533
6.74457429048414,0,0,0,0,0,0,534
6.79465776293823,0,0,0,0,0,0,535
6.84474123539232,0,0,0,0,0,0,536
6.89482470784641,0,0,0,0,0,0,537
6.9449081803005,0,0,0,0,0,0,538
6.99499165275459,0,0,0,0,0,0,539
7.04507512520868,0,0,0,0,0,0,540
7.09515859766277,0,0,0,0,0,0,541
7.14524207011686,0,0,0,0,0,0,542
7.19532554257095,0,0,0,0,0,0,543
7.24540901502504,0,0,0,0,0,0,544
7.29549248747913,0,0,0,0,0,0,545
7.34557595993322,0,0,0,0,0,0,546
7.39565943238731,0,0,0,0,0,0,547
7.4457429048414,0,0,0,0,0,0,548
7.49582637729549,0,0,0,0,0,0,549
7.54590984974958,0,0,0,0,0,0,550
7.59599332220367,0,0,0,0,0,0,551
7.64607679465776,0,0,0,0,0,0,552
7.69616026711185,0,0,0,0,0,0,553
7.74624373956594,0,0,0,0,0,0,554
7.79632721202004,0,0,0,0,0,0,555
7.84641068447412,0,0,0,0,0,0,556
7.89649415692821,0,0,0,0,0,0,557
7.9465776293823,0,0,0,0,0,0,558
7.99666110183639,0,0,0,0,0,0,559
8.04674457429049,0,0,0,0,0,0,560
8.09682804674457,0,0,0,0,0,0,561
8.14691151919866,0,0,0,0,0,0,562
8.19699499165275,0,0,0,0,0,0,563
8.24707846410685,0,0,0,0,0,0,564
8.29716193656094,0,0,0,0,0,0,565
8.34724540901502,0,0,0,0,0,0,566
8.39732888146911,0,0,0,0,0,0,567
8.44741235392321,0,0,0,0,0,0,568
8.4974958263773,0,0,0,0,0,0,569
8.54757929883139,0,0,0,0,0,0,570
8.59766277128547,0,0,0,0,0,0,571
8.64774624373957,0,0,0,0,0,0,572
8.69782971619366,0,0,0,0,0,0,573
8.74791318864775,0,0,0,0,0,0,574
8.79799666110184,0,0,0,0,0,0,575
8.84808013355592,0,0,0,0,0,0,576
8.89816360601002,0,0,0,0,0,0,577
8.94824707846411,0,0,0,0,0,0,578
8.9983305509182,0,0,0,0,0,0,579
9.04841402337229,0,0,0,0,0,0,580
9.09849749582638,0,0,0,0,0,0,581
9.14858096828047,0,0,0,0,0,0,582
9.19866444073456,0,0,0,0,0,0,583
9.24874791318865,0,0,0,0,0,0,584
9.29883138564274,0,0,0,0,0,0,585
9.34891485809683,0,0,0,0,0,0,586
9.39899833055092,0,0,0,0,0,0,587
9.44908180300501,0,0,0,0,0,0,588
9.4991652754591,0,0,0,0,0,0,589
9.54924874791319,0,0,0,0,0,0,590
9.59933222036728,0,0,0,0,0,0,591
9.64941569282137,0,0,0,0,0,0,592
9.69949916527546,0,0,0,0,0,0,593
9.74958263772955,0,0,0,0,0,0,594
9.79966611018364,0,0,0,0,0,0,595
9.84974958263773,0,0,0,0,0,0,596
9.89983305509182,0,0,0,0,0,0,597
9.94991652754591,0,0,0,0,0,0,598
10,0,0,0,0,0,0,599
